Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km)
975,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,135990.0214,14,2.506435445,1.31872089,10.82634802,0.710192676
720,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,117717.9429,13,2.467066748,1.356420062,10.79686317,0.728600984
800,low density,double_storey,1,Yes,walled,established,107.1428571,123428.5214,14,2.543153374,1.285922276,10.85123311,0.743915027
537.44,low density,double_storey,2,Yes,walled,established,107.1428571,104616.0786,8,2.481541367,1.288435055,10.88014297,0.719179446
684.06,low density,single_storey,1,No,walled,established,107.1428571,115083.4429,14,2.557341495,1.231218745,10.91518267,0.657013658
814,low density,single_storey,1,No,walled,established,107.1428571,124215.6857,8,2.484182689,1.248825488,10.93536075,0.058988919
648,low density,double_storey,1,No,walled,established,107.1428571,112160.0643,13,2.561468906,1.196419392,10.9600551,0.595746404
1086.17,low density,single_storey,1,Yes,walled,established,107.1428571,144013.9357,9,2.571137182,1.159367173,11.00663555,0.090410843
791.99,low density,single_storey,1,Yes,walled&electric,established,107.1428571,122288.1643,9,2.574545928,1.163353748,10.99862169,0.130923814
1004.53,low density,single_storey,1,No,walled,established,107.1428571,173318.3357,8,2.342835103,1.341317235,10.9090549,0.119200515
140,low density,single_storey,1,No,walled,established,107.1428571,194203.1071,11,2.362215498,1.329553327,10.90985118,0.100373967
792,low density,single_storey,2,No,walled&electric,established,107.1428571,122076.3929,8,2.485314852,1.102774174,11.48038044,0.119523107
1250.57,low density,single_storey,1,Yes,walled,established,107.1428571,154745.2857,11,3.770031338,1.783974723,9.719541205,0.170970145
648.11,low density,single_storey,1,Yes,walled,established,107.1428571,111553.35,8,3.728178812,1.767264441,9.672865121,0.676684654
900.1,low density,single_storey,1,No,walled,established,107.1428571,129543.6857,12,3.801194599,1.798242704,9.757355098,0.617379112
1199.99,low density,single_storey,1,Yes,walled,new,107.1428571,150876.9,12,3.785502552,1.778209155,9.749872602,0.546127289
615.91,low density,single_storey,1,Yes,walled&electric,new,107.1428571,109048.35,8,2.571601189,1.402765707,10.7029763,0.062884261
612.03,low density,single_storey,1,No,walled&electric,new,107.1428571,130585.5429,9,2.549469093,1.446893681,10.65903018,0.189599231
799.99,low density,single_storey,2,No,walled,new,107.1428571,122021.6286,11,2.535714028,1.450939358,10.6580258,0.158605264
825,low density,single_storey,1,No,walled&electric,new,107.1428571,123732.2786,12,2.509455037,1.450133908,10.66638654,0.16827781
791.99,low density,single_storey,1,Yes,walled&electric,new,107.1428571,121177.7429,11,2.533634327,1.425366258,10.68766557,0.198070654
2500,low density,double_storey,2,Yes,walled,new,107.1428571,332392.6214,10,2.538239356,1.508729396,10.59311911,0.199482964
620.85,low density,single_storey,1,Yes,walled&electric,new,107.1428571,108849.8286,14,2.521463989,1.518848413,10.585778,0.107391106
584,low density,single_storey,1,Yes,walled,new,107.1428571,106013.4786,13,2.512928741,1.501858084,10.60675385,0.118385476
612,low density,single_storey,1,Yes,walled&electric,new,107.1428571,108010.5286,9,2.553659532,1.496902973,10.60276243,0.14251013
980.37,low density,single_storey,1,Yes,walled,new,107.1428571,134159,9,2.573671603,1.449217253,10.65079814,0.101286648
799.99,low density,single_storey,1,Yes,walled,new,107.1428571,121207.2714,10,2.578016258,1.505133253,10.58912046,0.133076756
812.65,low density,single_storey,1,Yes,walled,new,107.1428571,122543.1429,9,2.587030848,1.514974028,10.57703853,0.068085854
864.02,low density,single_storey,1,No,walled&electric,new,107.1428571,156433.8,13,2.529062238,1.553502528,10.54615416,0.049449055
647.52,low density,single_storey,1,Yes,walled&electric,new,107.1428571,110079.55,12,2.53200422,1.569108858,10.52866868,0.088238966
611.9,low density,single_storey,1,No,walled,new,107.1428571,107497.1929,13,2.522421131,1.574019774,10.47018114,0.08049453
800,low density,single_storey,2,No,walled,new,107.1428571,120928.7714,10,2.589035364,1.551579922,10.53785348,0.101748996
612.03,low density,single_storey,1,No,walled,new,107.1428571,129356.7214,13,2.581124056,1.598568999,10.48759806,0.022735217
800.01,low density,single_storey,1,Yes,walled,new,107.1428571,120891.6643,13,2.592271592,1.592540437,10.47933069,0.059070708
792,low density,single_storey,2,No,walled&electric,new,107.1428571,119983.9571,12,2.581008636,1.520958432,10.40492888,0.066072089
647.96,low density,single_storey,1,No,walled,new,107.1428571,109693.5643,12,2.59919981,1.558410638,10.44161447,0.141138186
779.1,low density,single_storey,1,Yes,walled&electric,new,107.1428571,118959.6643,13,2.602202242,1.544886019,10.42654234,0.106020181
828.01,low density,single_storey,1,Yes,walled&electric,new,107.1428571,122424.0357,13,2.583943798,1.48846368,10.36959834,0.122483006
1495.37,low density,single_storey,2,Yes,walled,new,107.1428571,169941.0714,10,2.582066689,1.505201977,10.38788501,0.149326078
683.98,low density,single_storey,1,No,walled,new,107.1428571,136262.1214,11,2.55279682,1.546674038,10.43708466,0.155646243
784,low density,single_storey,1,No,walled,new,107.1428571,118710.2643,13,2.527004797,1.500584508,10.3924091,0.111279301
1800.03,low density,single_storey,1,Yes,walled,new,107.1428571,255500.6714,11,2.520898942,1.51594014,10.40946388,0.124320472
774,low density,single_storey,2,No,walled&electric,new,107.1428571,117824.45,14,2.513898835,1.462973933,10.35481317,0.13583851
811,low density,single_storey,1,Yes,walled&electric,new,107.1428571,120424.8929,14,2.526847223,1.483114936,10.374021,0.090342361
792.01,low density,single_storey,1,Yes,walled&electric,new,107.1428571,147148.8143,9,2.497038686,1.376746065,10.75774377,0.110763958
836,low density,single_storey,2,No,walled&electric,new,107.1428571,122004.4786,14,2.475793369,1.412492497,10.7225805,0.800297665
1800.01,low density,double_storey,1,Yes,walled,new,107.1428571,254996.0857,10,2.448098227,1.403019914,10.74623651,0.829504862
792,low density,single_storey,1,Yes,walled&electric,new,107.1428571,118691.6357,12,2.424217299,1.42346232,10.7315221,0.792163219
537.52,low density,single_storey,1,Yes,walled,new,107.1428571,100544.6286,11,2.399491813,1.515878909,10.62753354,0.799359617
1136,low density,single_storey,2,Yes,walled&electric,new,107.1428571,143202.3429,11,2.406922693,1.495975156,10.64871398,0.020947572
478.27,low density,double_storey,1,No,walled,new,107.1428571,96262.85714,9,2.379466666,1.472985787,10.68999392,0.04209972
912,low density,single_storey,1,No,walled&electric,old,107.1428571,127125.4214,9,2.337657459,1.544579654,10.61926062,0.829865446
800.02,low density,single_storey,2,No,walled,old,107.1428571,119114.6929,13,2.284288859,1.604901244,10.56894532,0.881207124
1200.21,low density,double_storey,1,Yes,walled,old,107.1428571,139103.7429,14,2.269096373,1.586738574,10.49432048,0.829335019
792.02,low density,single_storey,2,No,walled,old,107.1428571,118481.5071,13,2.27935979,1.615873744,10.52348377,0.755115808
700,low density,double_storey,1,Yes,walled&electric,old,107.1428571,111758.3286,9,2.308994913,1.602382831,10.51081414,0.784271398
626.7,low density,single_storey,1,Yes,walled,established,107.1428571,106531.4643,9,2.337894533,1.577665253,10.48621249,0.773833175
1386,low density,single_storey,1,Yes,walled&electric,established,107.1428571,160613.8929,10,2.3611157,1.59599017,10.50431229,0.753632006
684,low density,single_storey,1,No,walled&electric,established,107.1428571,110404.1,8,2.345910632,1.612201206,10.52077346,0.774157115
570.54,low density,double_storey,1,Yes,walled&electric,established,107.1428571,102187.65,11,2.369940308,1.591442238,10.54853681,0.787425818
648.01,low density,single_storey,1,No,walled&electric,established,107.1428571,107695.7786,9,2.378520077,1.611631196,10.5218103,0.816955191
800,low density,single_storey,2,Yes,walled&electric,established,107.1428571,118547.2357,12,2.416831642,1.545031444,10.58629121,0.793362123
648.07,low density,single_storey,1,Yes,walled&electric,established,107.1428571,107564.6429,11,2.432683198,1.561785654,10.56163291,0.125084144
647.99,low density,single_storey,1,No,walled&electric,established,107.1428571,107279.1071,9,2.414539297,1.586399775,10.49268674,0.197442946
648,low density,single_storey,1,No,walled&electric,established,107.1428571,107264.65,9,2.434727838,1.603749343,10.51337455,0.774173094
648.13,low density,single_storey,1,No,walled&electric,established,107.1428571,107244.5143,10,2.408869821,1.608120201,10.5159987,0.797558777
611.85,low density,single_storey,1,No,walled&electric,established,107.1428571,126416.5571,8,2.39897364,1.42903142,10.33295002,0.793917161
612,low density,single_storey,1,No,walled&electric,established,107.1428571,104393.25,14,2.431242804,1.452927726,10.35465247,0.629558139
800.02,low density,single_storey,1,Yes,walled,established,107.1428571,117574.2714,8,2.315226169,1.314849869,10.22205199,0.081548649
600,low density,single_storey,1,No,walled,established,107.1428571,103264.6571,10,2.311648852,1.301158064,10.20837357,0.505946078
683.97,low density,single_storey,1,Yes,walled,established,107.1428571,108986.8643,12,2.259056337,1.197459011,10.10571826,0.492712261
612.05,low density,single_storey,1,No,walled&electric,established,107.1428571,103834.15,14,2.135630116,1.158385127,10.0640435,0.384784789
810,low density,single_storey,1,No,walled,established,107.1428571,117960.0214,8,2.130976387,0.961827346,9.868122486,0.324190473
648.12,low density,single_storey,2,Yes,walled,established,107.1428571,106382.2643,12,2.161435797,0.943346195,9.851237055,0.129609967
612.02,low density,single_storey,1,No,walled&electric,established,107.1428571,103742.5786,11,2.232127259,0.926194919,9.834254757,0.122056706
611.88,low density,single_storey,1,Yes,walled,established,107.1428571,103703.5786,11,2.235008596,0.937549811,9.845540402,0.153618452
647.95,low density,double_storey,1,No,walled,established,107.1428571,106045.2714,8,2.216411156,0.934285495,9.842744814,0.162555088
712.07,low density,single_storey,1,No,walled&electric,established,107.1428571,110595.7143,8,2.35507034,1.1473071,10.04867864,0.147095065
647.99,low density,single_storey,1,Yes,walled,established,107.1428571,105975.3643,11,2.318120555,1.007775914,9.910511878,0.381219574
918.95,low density,single_storey,1,Yes,walled,established,107.1428571,125131.5714,13,2.303514731,1.08943239,9.994604954,0.264408264
143.45,low density,single_storey,1,Yes,walled,relatively new,107.1428571,153444.6357,11,2.427927966,1.196074738,10.08913801,0.311412084
1800,low density,single_storey,1,No,walled,relatively new,107.1428571,252189.0929,14,2.414415994,1.203404128,10.09879895,0.454081885
1250,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,193163.9214,8,2.422347659,1.20379703,10.09802338,0.452284311
611.96,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,102899.4357,11,2.439963319,1.253537934,10.1470037,0.45660638
1192.02,low density,single_storey,2,Yes,walled,relatively new,107.1428571,144248.5714,8,2.465496516,1.24262138,10.13136637,0.50135173
836,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,118776.5857,13,2.482781189,1.234106547,10.11919412,0.506129444
864.15,low density,single_storey,2,Yes,walled&electric,relatively new,107.1428571,121094.9286,10,2.464968435,1.208012735,10.09517804,0.509444848
800.02,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,116030.8,9,1.590752197,1.297648989,10.05937196,0.482315325
612.02,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,102533.5357,8,1.603572282,1.293704428,10.06107008,0.625682978
800,low density,single_storey,1,Yes,walled,relatively new,107.1428571,115821.9714,12,1.596721731,1.279382234,10.04303365,0.61589209
1107.07,low density,single_storey,1,Yes,walled,relatively new,107.1428571,137755.3286,8,1.604119181,1.282885584,10.05006112,0.610129398
591.94,low density,single_storey,1,Yes,walled&electric,relatively new,142.8571429,143122.5,11,1.603594099,1.272160676,10.03862002,0.608253645
611.88,low density,single_storey,1,Yes,walled,relatively new,107.1428571,102141.5,12,1.646752243,1.275033245,10.06048709,0.60144576
665.31,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,129610.8429,12,1.672355152,1.304219771,10.10066639,0.579339441
648.02,low density,double_storey,1,Yes,walled,relatively new,107.1428571,104561.9143,9,1.732209178,1.276407201,10.0948616,0.587755713
622.51,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,102687.5786,8,2.653323253,1.180152906,10.01243784,0.537362947
1186.55,low density,double_storey,1,No,walled,relatively new,107.1428571,185276.5857,10,2.69360339,1.045861371,9.842182633,0.591919461
1125,low density,single_storey,1,Yes,walled,relatively new,107.1428571,138375.9571,14,2.729124167,1.073587191,9.856293915,0.158480681
560.09,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,117953.6143,14,2.764401282,1.089828645,9.856302134,0.122411534
611.96,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,101511.3643,12,2.760334594,1.051885111,9.813181784,0.09709027
1000,low density,single_storey,1,Yes,walled,relatively new,107.1428571,129095.3429,12,2.848638919,1.313768036,10.07990549,0.13359675
1028.37,low density,single_storey,1,No,walled,relatively new,107.1428571,130499.5786,10,2.869163415,1.347632889,10.11019301,0.033204082
600.01,low density,single_storey,1,Yes,walled,relatively new,107.1428571,100405.5643,12,3.618527177,1.788627293,9.838586698,1.663090361
639.9,low density,single_storey,1,No,walled,relatively new,107.1428571,103206.5143,14,3.723215844,1.773724688,9.777663534,0.195616912
876.26,low density,single_storey,2,Yes,walled,relatively new,107.1428571,120088.6643,11,3.708931661,1.798570199,9.803947823,0.13366104
600,low density,single_storey,1,No,walled,old,107.1428571,100271.3357,10,3.743579173,1.820078835,9.803710595,0.117018147
988,low density,single_storey,2,Yes,walled&electric,old,107.1428571,127948.5214,11,3.815368805,1.822312005,9.768782464,0.517982127
757.51,low density,single_storey,1,Yes,walled&electric,old,107.1428571,111469.6429,8,3.794476312,1.837971795,9.791941076,0.575054788
684,low density,single_storey,2,No,walled&electric,old,107.1428571,106160.6214,13,3.821598514,1.845566015,9.766584286,0.570690769
612,low density,single_storey,1,Yes,walled&electric,old,107.1428571,100962.75,13,3.796610907,1.826456278,9.743477836,0.622038595
836,low density,single_storey,2,Yes,walled&electric,new,107.1428571,116942.0786,13,3.842744029,1.866094312,9.788823772,0.643382417
684.02,low density,single_storey,1,Yes,walled,new,107.1428571,130505.8571,8,3.823824998,1.874797473,9.805735619,0.628445721
839.67,low density,single_storey,1,No,walled,new,107.1428571,117091.6643,8,3.82138308,1.836783425,9.768626261,0.620822545
648.07,low density,single_storey,1,Yes,walled,new,107.1428571,103382.1714,13,3.837929259,1.841812586,9.785619301,0.64988343
611.91,low density,single_storey,1,No,walled&electric,new,107.1428571,100781.2214,11,3.744902763,1.928644551,9.88902833,0.65729749
648.05,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,103295.6214,12,3.746891034,1.94591949,9.901900002,0.181516813
600,low density,single_storey,1,No,walled&electric,relatively new,107.1428571,99836.62143,12,3.71118933,1.939445037,9.914259961,0.169883544
859,low density,single_storey,1,Yes,walled&electric,relatively new,107.1428571,118220.0286,13,3.70913511,1.920911895,9.900416483,0.156532877
